Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,477448,-,-,-,40.01,-105.26,0,1629,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Cloud Fill Flag,GHI,Ozone,Relative Humidity,Wind Direction,Wind Speed,Pressure,Precipitable Water
2023,1,5,3,30,-7.300000000000001,0,0,0,0.313,53.81,258,1.7000000000000002,824,0.2
2023,1,5,4,30,-7.5,0,0,0,0.308,54.28,251,1.9000000000000001,824,0.2
2023,1,5,5,30,-7.7,0,0,0,0.305,54.93,249,2.1,824,0.2
2023,1,5,6,30,-7.7,0,0,0,0.304,54.63,252,2.3000000000000003,824,0.2
2023,1,5,7,30,-7.6000000000000005,0,0,0,0.302,54.120000000000005,256,2.5,824,0.2
2023,1,5,8,30,-7.5,7,0,0,0.3,53.75,258,2.5,824,0.2
2023,1,5,9,30,-7.4,0,0,0,0.299,53.39,255,2.4000000000000004,824,0.30000000000000004
2023,1,5,10,30,-7.1000000000000005,0,0,0,0.298,52.95,251,2.2,824,0.4
2023,1,5,11,30,-6.7,0,0,0,0.298,53.56,245,2.1,824,0.5
2023,1,5,12,30,-6.300000000000001,7,0,0,0.299,54.92,238,1.9000000000000001,824,0.7000000000000001
2023,1,5,13,30,-5.6000000000000005,7,0,0,0.298,55.32,229,1.7000000000000002,824,0.8
2023,1,5,14,30,-3.6,7,4,6,0.297,52.47,228,1.7000000000000002,824,0.9
2023,1,5,15,30,-0.6000000000000001,9,1,34,0.296,52.79,220,1.8,824,1
2023,1,5,16,30,1.9000000000000001,6,0,58,0.297,52.660000000000004,197,1.6,824,0.9
2023,1,5,17,30,3.4000000000000004,6,0,89,0.297,53.47,181,1.3,823,0.9
2023,1,5,18,30,4.6000000000000005,9,0,110,0.297,53.5,184,1.1,822,0.8
2023,1,5,19,30,5.4,6,0,124,0.298,53.14,182,0.8,822,0.7000000000000001
2023,1,5,20,30,5.300000000000001,9,0,94,0.298,54.82,132,0.6000000000000001,822,0.7000000000000001
2023,1,5,21,30,4.1000000000000005,7,0,293,0.299,61.54,88,0.6000000000000001,822,0.7000000000000001
2023,1,5,22,30,1.9000000000000001,0,0,190,0.299,71.87,93,0.5,822,0.6000000000000001
2023,1,5,23,30,-0.30000000000000004,7,5,26,0.299,71.77,158,0.4,822,0.6000000000000001
2023,1,6,0,30,-1.6,0,0,0,0.299,70.44,234,0.6000000000000001,822,0.6000000000000001
2023,1,6,1,30,-2,0,0,0,0.301,68.4,260,1.3,822,0.5
2023,1,6,2,30,-2.1,0,0,0,0.304,67.28,266,2.2,822,0.4
2023,1,6,3,30,-2.3000000000000003,7,0,0,0.307,67.14,265,2.7,821,0.4
2023,1,6,4,30,-2.3000000000000003,6,0,0,0.309,65.61,264,2.9000000000000004,821,0.4
2023,1,6,5,30,-2.2,7,0,0,0.312,63.49,265,3,821,0.4
2023,1,6,6,30,-2.2,7,0,0,0.315,61.68,269,2.8000000000000003,820,0.5
2023,1,6,7,30,-2.4000000000000004,6,0,0,0.318,61.24,274,2.7,820,0.5
2023,1,6,8,30,-2.8000000000000003,7,0,0,0.32,61.7,279,2.5,819,0.6000000000000001
2023,1,6,9,30,-3.1,0,0,0,0.32,62.230000000000004,284,2.2,819,0.6000000000000001
2023,1,6,10,30,-3.3000000000000003,0,0,0,0.319,63.160000000000004,291,1.7000000000000002,819,0.7000000000000001
2023,1,6,11,30,-3.3000000000000003,0,0,0,0.318,62.67,301,1.4000000000000001,819,0.7000000000000001
2023,1,6,12,30,-3.1,7,0,0,0.317,62.95,308,1.3,820,0.8
2023,1,6,13,30,-2.8000000000000003,7,0,0,0.317,62.35,304,1.2000000000000002,820,0.8
2023,1,6,14,30,-1.6,0,2,7,0.317,58.33,288,1,820,0.9
2023,1,6,15,30,0.2,7,1,103,0.317,59.43,259,0.9,820,0.9
2023,1,6,16,30,1.4000000000000001,7,2,169,0.317,62.49,232,1.1,821,0.9
2023,1,6,17,30,2.2,7,0,338,0.317,63.9,219,1.2000000000000002,821,0.9
2023,1,6,18,30,2.7,7,0,405,0.318,66.28,212,1.1,821,0.8
2023,1,6,19,30,3.2,7,0,444,0.318,65.86,193,0.9,821,0.8
2023,1,6,20,30,3.4000000000000004,0,0,446,0.317,65.6,151,0.8,821,0.8
2023,1,6,21,30,3,0,0,338,0.317,68.75,112,0.6000000000000001,821,0.8
2023,1,6,22,30,1.9000000000000001,0,0,188,0.317,72.64,79,0.4,822,0.8
2023,1,6,23,30,0.9,7,4,31,0.317,74.10000000000001,28,0.4,823,0.8
2023,1,7,0,30,0.30000000000000004,7,0,0,0.315,75.4,158,0.4,824,0.8
2023,1,7,1,30,0,7,0,0,0.313,75.76,291,0.5,824,0.8
2023,1,7,2,30,-0.30000000000000004,6,0,0,0.311,75.83,257,0.6000000000000001,825,0.8
2023,1,7,3,30,-0.5,8,0,0,0.309,75.15,243,0.7000000000000001,825,0.8
2023,1,7,4,30,-0.8,7,0,0,0.308,75.12,236,0.7000000000000001,825,0.8
2023,1,7,5,30,-1,7,0,0,0.307,74.87,232,0.7000000000000001,826,0.8
2023,1,7,6,30,-1.3,7,0,0,0.306,75.27,233,0.7000000000000001,826,0.8
2023,1,7,7,30,-1.5,7,0,0,0.305,74.96000000000001,243,0.6000000000000001,826,0.8
2023,1,7,8,30,-1.8,7,0,0,0.305,74.45,247,0.6000000000000001,826,0.8
2023,1,7,9,30,-2.4000000000000004,7,0,0,0.306,75.36,244,0.7000000000000001,826,0.7000000000000001
2023,1,7,10,30,-3.1,6,0,0,0.306,75.56,242,0.9,827,0.7000000000000001
2023,1,7,11,30,-3.6,7,0,0,0.307,73.65,250,1,827,0.7000000000000001
2023,1,7,12,30,-3.9000000000000004,8,0,0,0.308,69.55,262,1.3,827,0.7000000000000001
2023,1,7,13,30,-4,7,0,0,0.307,65.67,268,1.5,828,0.7000000000000001
2023,1,7,14,30,-3,8,4,8,0.306,58.31,269,2,828,0.7000000000000001
2023,1,7,15,30,-0.5,4,1,93,0.306,54.4,269,2.5,829,0.7000000000000001
2023,1,7,16,30,2.1,4,0,186,0.306,52.050000000000004,273,2.4000000000000004,829,0.7000000000000001
2023,1,7,17,30,4.1000000000000005,4,0,335,0.306,51.02,286,1.8,829,0.7000000000000001
2023,1,7,18,30,5.2,0,0,476,0.306,48.49,295,1.5,828,0.6000000000000001
2023,1,7,19,30,5.7,0,0,506,0.305,46.82,301,1.2000000000000002,828,0.6000000000000001
2023,1,7,20,30,5.7,0,0,453,0.305,46.550000000000004,299,0.9,827,0.6000000000000001
2023,1,7,21,30,4.6000000000000005,0,0,345,0.304,51.95,254,0.5,827,0.6000000000000001
2023,1,7,22,30,2.1,0,0,197,0.303,67.76,206,0.4,827,0.5
2023,1,7,23,30,-0.2,0,0,39,0.303,65.42,206,0.7000000000000001,828,0.5
2023,1,8,0,30,-1.4000000000000001,0,0,0,0.303,66.01,224,1.1,828,0.4
2023,1,8,1,30,-2,0,0,0,0.302,66.89,244,1.6,828,0.4
2023,1,8,2,30,-2.3000000000000003,0,0,0,0.301,65.88,259,2.3000000000000003,828,0.30000000000000004
2023,1,8,3,30,-2.9000000000000004,0,0,0,0.299,65.84,267,2.9000000000000004,828,0.30000000000000004
2023,1,8,4,30,-3.5,0,0,0,0.297,64.74,270,3.2,828,0.2
2023,1,8,5,30,-4.1000000000000005,0,0,0,0.295,62.85,269,3.5,828,0.2
2023,1,8,6,30,-4.5,7,0,0,0.292,60.49,267,3.7,827,0.2
2023,1,8,7,30,-4.5,0,0,0,0.291,57.410000000000004,265,3.8000000000000003,827,0.2
2023,1,8,8,30,-4.3,7,0,0,0.29,54.02,264,3.8000000000000003,827,0.2
2023,1,8,9,30,-4,6,0,0,0.28700000000000003,50.53,263,3.7,827,0.2
2023,1,8,10,30,-3.7,7,0,0,0.28400000000000003,48.92,261,3.7,826,0.2
2023,1,8,11,30,-3.2,7,0,0,0.28200000000000003,49.1,260,3.7,826,0.30000000000000004
2023,1,8,12,30,-2.9000000000000004,6,0,0,0.28200000000000003,51.870000000000005,260,3.7,826,0.4
2023,1,8,13,30,-2.8000000000000003,6,0,0,0.28200000000000003,53.67,259,3.7,826,0.5
2023,1,8,14,30,-1.8,6,4,7,0.281,50.300000000000004,259,3.7,826,0.5
2023,1,8,15,30,0.5,7,0,109,0.28,46.34,257,3.5,826,0.5
2023,1,8,16,30,3,7,0,242,0.279,44.550000000000004,249,2.9000000000000004,825,0.5
2023,1,8,17,30,5.2,7,0,344,0.278,43.42,236,2.4000000000000004,825,0.5
2023,1,8,18,30,7.1000000000000005,6,0,224,0.276,38.93,225,2,824,0.5
2023,1,8,19,30,7.7,7,0,491,0.274,37.92,222,1.6,824,0.5
2023,1,8,20,30,7.1000000000000005,0,0,460,0.273,43.08,204,1,823,0.5
2023,1,8,21,30,5.4,0,0,352,0.273,52.86,182,0.7000000000000001,823,0.5
2023,1,8,22,30,3.4000000000000004,6,0,108,0.274,57.67,199,0.5,823,0.6000000000000001
2023,1,8,23,30,2,6,7,16,0.276,53.83,252,0.6000000000000001,823,0.6000000000000001
2023,1,9,0,30,1.1,7,0,0,0.278,52.86,285,1.1,824,0.6000000000000001
2023,1,9,1,30,0.1,7,0,0,0.28200000000000003,55.93,280,1.9000000000000001,824,0.6000000000000001
2023,1,9,2,30,-0.6000000000000001,6,0,0,0.28700000000000003,58.25,272,2.7,824,0.6000000000000001
2023,1,9,3,30,-1,7,0,0,0.293,58.54,268,3.3000000000000003,824,0.6000000000000001
2023,1,9,4,30,-1.2000000000000002,0,0,0,0.297,57.5,267,3.5,824,0.6000000000000001
2023,1,9,5,30,-1.3,0,0,0,0.298,55.9,267,3.6,824,0.6000000000000001
2023,1,9,6,30,-1.2000000000000002,0,0,0,0.295,54.24,270,3.7,823,0.6000000000000001
2023,1,9,7,30,-1,0,0,0,0.294,53.94,272,4,823,0.6000000000000001
2023,1,9,8,30,-0.9,0,0,0,0.295,55.11,273,4.4,823,0.5
2023,1,9,9,30,-1,0,0,0,0.297,57.15,275,4.4,823,0.4
2023,1,9,10,30,-1.5,0,0,0,0.296,59.38,275,4.2,823,0.30000000000000004
2023,1,9,11,30,-1.9000000000000001,0,0,0,0.294,59.83,272,4,823,0.30000000000000004
2023,1,9,12,30,-2.2,7,0,0,0.292,59.15,267,3.8000000000000003,823,0.30000000000000004
2023,1,9,13,30,-2.1,7,0,0,0.29,57.47,262,3.8000000000000003,823,0.30000000000000004
2023,1,9,14,30,-0.7000000000000001,7,2,13,0.28700000000000003,52.49,258,3.7,823,0.4
2023,1,9,15,30,2,0,0,160,0.28600000000000003,48.85,251,3.5,823,0.4
2023,1,9,16,30,4.9,7,0,264,0.28700000000000003,45.49,248,3.2,823,0.4
2023,1,9,17,30,7.2,0,0,439,0.28800000000000003,42.95,253,3.1,823,0.5
2023,1,9,18,30,8.200000000000001,6,0,328,0.28800000000000003,40.36,257,2.6,822,0.6000000000000001
2023,1,9,19,30,7.800000000000001,9,0,211,0.289,43.7,252,1.8,822,0.7000000000000001
2023,1,9,20,30,6.7,9,0,257,0.289,50.31,226,1.2000000000000002,822,0.9
2023,1,9,21,30,5.4,6,0,191,0.28800000000000003,56.28,195,0.9,821,0.9
2023,1,9,22,30,3.8000000000000003,7,0,187,0.28700000000000003,60.95,186,1,821,1
2023,1,9,23,30,2.6,0,2,38,0.28700000000000003,59.95,195,1,821,1
2023,1,10,0,30,2.4000000000000004,7,0,0,0.28700000000000003,56.730000000000004,215,1.1,821,0.9
2023,1,10,1,30,2.6,7,0,0,0.28700000000000003,54.85,238,1.2000000000000002,821,0.9
2023,1,10,2,30,2.6,0,0,0,0.28800000000000003,55.11,253,1.2000000000000002,820,0.9
2023,1,10,3,30,2.2,7,0,0,0.289,56.85,255,1.3,820,0.9
2023,1,10,4,30,1.8,7,0,0,0.29,58.22,251,1.5,820,1
2023,1,10,5,30,1.8,0,0,0,0.292,58.32,247,1.6,819,1
2023,1,10,6,30,2.1,0,0,0,0.293,58.47,246,1.5,819,1.1
2023,1,10,7,30,2.1,0,0,0,0.293,60,245,1.2000000000000002,818,1.1
2023,1,10,8,30,1.8,0,0,0,0.293,61.43,238,1,818,1.1
2023,1,10,9,30,1.7000000000000002,0,0,0,0.294,62.09,219,0.9,817,1
2023,1,10,10,30,1.4000000000000001,7,0,0,0.295,64.08,199,1.1,817,1
2023,1,10,11,30,1,0,0,0,0.296,66.18,189,1.3,817,0.9
2023,1,10,12,30,0.7000000000000001,0,0,0,0.294,67.34,189,1.4000000000000001,817,0.9
2023,1,10,13,30,0.7000000000000001,0,0,0,0.292,66.8,197,1.5,817,0.9
2023,1,10,14,30,2.1,0,0,13,0.291,60.61,211,1.6,817,0.9
2023,1,10,15,30,4.800000000000001,7,0,100,0.292,55.32,229,2,817,0.9
2023,1,10,16,30,7.2,7,0,156,0.294,52.49,248,3.2,817,0.9
2023,1,10,17,30,8.700000000000001,0,0,427,0.296,48.19,265,4.6000000000000005,817,0.9
2023,1,10,18,30,9.5,0,0,500,0.299,46.27,272,5.300000000000001,817,0.7000000000000001
2023,1,10,19,30,9.8,0,0,513,0.301,45.44,273,5.5,816,0.6000000000000001
2023,1,10,20,30,9.5,0,0,464,0.301,44.88,273,5.4,816,0.5
2023,1,10,21,30,8,0,0,357,0.3,48.84,272,4.800000000000001,817,0.5
2023,1,10,22,30,5.5,0,0,206,0.3,58.44,269,4,817,0.6000000000000001
2023,1,10,23,30,3.3000000000000003,0,0,45,0.302,66.58,267,3.6,817,0.6000000000000001
2023,1,11,0,30,2.6,7,0,0,0.305,68.88,263,3.4000000000000004,817,0.6000000000000001
2023,1,11,1,30,2.6,0,0,0,0.307,67.73,257,3.1,817,0.6000000000000001
2023,1,11,2,30,2.4000000000000004,7,0,0,0.311,66.86,249,2.5,817,0.6000000000000001
2023,1,11,3,30,1.6,0,0,0,0.316,68.59,238,1.7000000000000002,817,0.6000000000000001
2023,1,11,4,30,0.9,7,0,0,0.324,69.34,221,0.9,816,0.6000000000000001
2023,1,11,5,30,0.9,9,0,0,0.33,66.84,202,0.6000000000000001,816,0.6000000000000001
2023,1,11,6,30,1.5,9,0,0,0.335,62.59,188,0.5,816,0.6000000000000001
2023,1,11,7,30,1.9000000000000001,9,0,0,0.337,59.31,151,0.4,815,0.7000000000000001
2023,1,11,8,30,1.4000000000000001,9,0,0,0.338,59.99,63,0.4,815,0.7000000000000001
2023,1,11,9,30,0.30000000000000004,9,0,0,0.341,62.58,181,0.6000000000000001,815,0.8
2023,1,11,10,30,-0.7000000000000001,9,0,0,0.34600000000000003,66.47,344,1.2000000000000002,814,0.8
2023,1,11,11,30,-1.1,6,0,0,0.35100000000000003,68.7,325,1.9000000000000001,814,0.8
2023,1,11,12,30,-0.8,7,0,0,0.356,68.94,315,2.5,814,0.8
2023,1,11,13,30,-0.7000000000000001,6,0,0,0.361,70.71000000000001,315,2.6,814,0.8
2023,1,11,14,30,-0.5,7,5,5,0.365,69.5,317,2.3000000000000003,814,0.7000000000000001
2023,1,11,15,30,-0.1,6,0,48,0.366,67.57000000000001,321,2.1,814,0.7000000000000001
2023,1,11,16,30,0.5,6,0,103,0.366,65.62,326,2.3000000000000003,815,0.6000000000000001
2023,1,11,17,30,1.1,6,0,159,0.365,62.15,328,3.1,815,0.6000000000000001
2023,1,11,18,30,1.5,6,0,237,0.362,58.36,335,3.6,815,0.6000000000000001
2023,1,11,19,30,1.6,7,0,285,0.361,57.96,348,3.4000000000000004,816,0.6000000000000001
2023,1,11,20,30,1.6,7,0,237,0.361,58.77,181,3,817,0.6000000000000001
2023,1,11,21,30,1.2000000000000002,7,0,166,0.36,61.980000000000004,9,2.2,819,0.7000000000000001
2023,1,11,22,30,-0.1,7,0,74,0.359,69.15,13,1.3,820,0.7000000000000001
2023,1,11,23,30,-1.6,4,6,23,0.357,73.71000000000001,169,0.7000000000000001,821,0.7000000000000001
2023,1,12,0,30,-2.2,4,0,0,0.355,73.61,308,0.7000000000000001,823,0.7000000000000001
2023,1,12,1,30,-2.4000000000000004,4,0,0,0.353,73.3,278,0.7000000000000001,824,0.7000000000000001
