Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,477448,-,-,-,40.01,-105.26,0,1629,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Cloud Fill Flag,GHI,Ozone,Relative Humidity,Wind Direction,Wind Speed,Pressure,Precipitable Water
2021,1,1,13,30,-5.1000000000000005,8,0,0,0.317,77.23,342,1.2000000000000002,824,0.7000000000000001
2021,1,1,14,30,-3.9000000000000004,7,3,7,0.317,71.54,341,1.4000000000000001,825,0.7000000000000001
2021,1,1,15,30,-1.7000000000000002,8,2,93,0.318,64.74,346,1.7000000000000002,825,0.8
2021,1,1,16,30,0.30000000000000004,4,0,136,0.319,62.45,355,1.7000000000000002,826,0.7000000000000001
2021,1,1,17,30,1.7000000000000002,4,0,276,0.32,58.13,358,1.3,825,0.7000000000000001
2021,1,1,18,30,2.7,4,3,429,0.322,54.410000000000004,183,0.9,824,0.7000000000000001
2021,1,1,19,30,3.5,0,0,493,0.323,51.59,29,0.7000000000000001,823,0.7000000000000001
2021,1,1,20,30,3.8000000000000003,0,0,438,0.325,50.25,59,0.9,823,0.7000000000000001
2021,1,1,21,30,3.2,0,0,328,0.326,52.38,71,1,823,0.7000000000000001
2021,1,1,22,30,1,0,0,178,0.328,63.72,81,0.9,823,0.7000000000000001
2021,1,1,23,30,-1.2000000000000002,0,0,27,0.33,66.83,99,0.9,824,0.7000000000000001
2021,1,2,0,30,-2.1,0,0,0,0.332,68.19,137,0.9,824,0.7000000000000001
2021,1,2,1,30,-2.9000000000000004,0,0,0,0.333,70.48,180,1,824,0.7000000000000001
2021,1,2,2,30,-3.5,0,0,0,0.334,71.38,208,1.1,824,0.6000000000000001
2021,1,2,3,30,-3.8000000000000003,0,0,0,0.333,70.78,225,1.2000000000000002,824,0.6000000000000001
2021,1,2,4,30,-4,0,0,0,0.331,69.28,241,1.2000000000000002,823,0.5
2021,1,2,5,30,-4,0,0,0,0.327,66.59,259,1.6,823,0.5
2021,1,2,6,30,-3.8000000000000003,0,0,0,0.323,62.63,271,2.2,822,0.5
2021,1,2,7,30,-3.9000000000000004,0,0,0,0.319,61.29,276,2.8000000000000003,822,0.4
2021,1,2,8,30,-4.2,0,0,0,0.315,61.59,277,3,822,0.4
2021,1,2,9,30,-4.5,0,0,0,0.312,60.97,276,3.1,821,0.4
2021,1,2,10,30,-4.7,0,0,0,0.311,60.69,275,3.3000000000000003,821,0.30000000000000004
2021,1,2,11,30,-4.800000000000001,0,0,0,0.311,59.79,274,3.6,821,0.30000000000000004
2021,1,2,12,30,-5,0,0,0,0.313,59.02,274,3.9000000000000004,820,0.2
2021,1,2,13,30,-4.800000000000001,0,0,0,0.315,56.5,274,4.3,820,0.2
2021,1,2,14,30,-3.4000000000000004,0,0,13,0.315,49.97,275,4.7,820,0.2
2021,1,2,15,30,-0.7000000000000001,0,0,163,0.314,43.62,275,5.1000000000000005,820,0.2
2021,1,2,16,30,2,0,0,323,0.311,39.02,277,5.300000000000001,820,0.2
2021,1,2,17,30,4.2,0,0,444,0.308,34.6,281,5.2,820,0.2
2021,1,2,18,30,5.4,0,0,512,0.305,31.62,286,4.800000000000001,819,0.2
2021,1,2,19,30,5.9,0,0,511,0.303,30.18,289,4.6000000000000005,818,0.30000000000000004
2021,1,2,20,30,5.5,0,0,450,0.304,31.26,290,4.4,819,0.4
2021,1,2,21,30,3.9000000000000004,0,0,298,0.308,38.88,289,4.1000000000000005,819,0.5
2021,1,2,22,30,1.6,6,0,64,0.313,48.63,288,3.8000000000000003,819,0.6000000000000001
2021,1,2,23,30,0.1,6,7,11,0.319,51.64,286,3.7,820,0.6000000000000001
2021,1,3,0,30,-0.4,7,0,0,0.326,53.07,286,3.6,820,0.5
2021,1,3,1,30,-0.9,0,0,0,0.334,54.09,287,3.6,820,0.4
2021,1,3,2,30,-1.3,0,0,0,0.339,53.76,285,3.7,821,0.4
2021,1,3,3,30,-1.6,0,0,0,0.341,53.160000000000004,284,4.1000000000000005,820,0.4
2021,1,3,4,30,-1.8,0,0,0,0.34,52.11,284,4.4,820,0.4
2021,1,3,5,30,-1.8,0,0,0,0.337,51.17,284,4.800000000000001,820,0.4
2021,1,3,6,30,-1.6,0,0,0,0.332,50.120000000000005,284,5.2,820,0.4
2021,1,3,7,30,-1.6,0,0,0,0.327,49.27,283,5.5,820,0.30000000000000004
2021,1,3,8,30,-1.8,0,0,0,0.323,48.79,283,5.4,820,0.30000000000000004
2021,1,3,9,30,-2.3000000000000003,0,0,0,0.321,49.58,281,5,819,0.30000000000000004
2021,1,3,10,30,-2.7,0,0,0,0.319,50.31,280,4.4,819,0.30000000000000004
2021,1,3,11,30,-2.7,0,0,0,0.316,50.04,277,4.1000000000000005,819,0.4
2021,1,3,12,30,-2.4000000000000004,0,0,0,0.313,48.89,273,3.9000000000000004,819,0.5
2021,1,3,13,30,-2.2,0,0,0,0.311,48.36,268,3.8000000000000003,820,0.5
2021,1,3,14,30,-1.1,0,0,12,0.309,45.07,265,3.7,820,0.6000000000000001
2021,1,3,15,30,1.2000000000000002,0,0,152,0.305,42,263,3.7,820,0.6000000000000001
2021,1,3,16,30,3.9000000000000004,0,0,302,0.301,35.9,269,4.2,819,0.7000000000000001
2021,1,3,17,30,5.7,0,0,390,0.297,32.78,279,4.9,819,0.7000000000000001
2021,1,3,18,30,6.4,0,0,479,0.296,32.36,283,5.300000000000001,818,0.8
2021,1,3,19,30,6.1000000000000005,0,0,470,0.295,34.87,284,5.2,818,0.9
2021,1,3,20,30,5.1000000000000005,9,0,76,0.295,41.36,282,4.800000000000001,818,1
2021,1,3,21,30,3.9000000000000004,9,0,41,0.295,49.72,279,4.4,818,1
2021,1,3,22,30,3.1,9,0,33,0.295,53.1,279,4,818,1
2021,1,3,23,30,2.7,9,7,4,0.295,53.43,278,3.7,819,0.9
2021,1,4,0,30,2.2,6,0,0,0.296,53.480000000000004,278,3.7,819,0.8
2021,1,4,1,30,1.2000000000000002,0,0,0,0.299,54.9,279,4.1000000000000005,820,0.7000000000000001
2021,1,4,2,30,0.30000000000000004,0,0,0,0.301,56.27,280,4.6000000000000005,821,0.6000000000000001
2021,1,4,3,30,0,0,0,0,0.3,56.1,282,4.800000000000001,821,0.5
2021,1,4,4,30,-0.2,0,0,0,0.297,55.99,284,4.9,822,0.5
2021,1,4,5,30,-0.30000000000000004,0,0,0,0.295,55.53,286,4.7,823,0.4
2021,1,4,6,30,-0.5,0,0,0,0.295,55.730000000000004,288,4.5,823,0.4
2021,1,4,7,30,-0.7000000000000001,0,0,0,0.294,56.34,290,4.2,824,0.30000000000000004
2021,1,4,8,30,-1,0,0,0,0.293,56.92,291,3.9000000000000004,825,0.30000000000000004
2021,1,4,9,30,-1.4000000000000001,0,0,0,0.293,57.09,290,3.7,825,0.30000000000000004
2021,1,4,10,30,-1.8,0,0,0,0.293,56.97,288,3.6,826,0.30000000000000004
2021,1,4,11,30,-2.2,0,0,0,0.294,56.86,282,3.5,826,0.30000000000000004
2021,1,4,12,30,-2.6,7,0,0,0.294,56.64,275,3.4000000000000004,826,0.30000000000000004
2021,1,4,13,30,-2.7,5,0,0,0.293,54.94,269,3.5,826,0.2
2021,1,4,14,30,-1.7000000000000002,4,4,8,0.291,49.050000000000004,264,3.8000000000000003,826,0.2
2021,1,4,15,30,0.9,0,1,138,0.291,40.93,260,3.9000000000000004,827,0.2
2021,1,4,16,30,3.9000000000000004,0,0,315,0.29,33.76,252,3.3000000000000003,827,0.30000000000000004
2021,1,4,17,30,6.800000000000001,0,0,433,0.289,28.72,237,2.5,826,0.30000000000000004
2021,1,4,18,30,8.700000000000001,0,0,499,0.28700000000000003,22.48,203,1.8,825,0.30000000000000004
2021,1,4,19,30,9.5,0,0,501,0.28600000000000003,20.23,160,1.7000000000000002,825,0.4
2021,1,4,20,30,9.200000000000001,0,0,446,0.28400000000000003,21.68,132,1.7000000000000002,824,0.4
2021,1,4,21,30,7.1000000000000005,0,0,336,0.28400000000000003,33.78,120,1.4000000000000001,824,0.5
2021,1,4,22,30,4.1000000000000005,0,0,188,0.28400000000000003,43.77,121,1.3,824,0.5
2021,1,4,23,30,1.9000000000000001,0,2,31,0.28400000000000003,36.37,149,1.2000000000000002,824,0.5
2021,1,5,0,30,0.30000000000000004,4,0,0,0.28400000000000003,36.84,201,1.1,824,0.6000000000000001
2021,1,5,1,30,-0.5,7,0,0,0.28400000000000003,42.550000000000004,242,1.3,823,0.7000000000000001
2021,1,5,2,30,-0.1,7,0,0,0.28500000000000003,45.08,259,1.7000000000000002,823,0.8
2021,1,5,3,30,0.2,4,0,0,0.28600000000000003,46.2,262,2.3000000000000003,822,0.8
2021,1,5,4,30,0.2,4,0,0,0.28700000000000003,47.96,262,2.9000000000000004,822,0.8
2021,1,5,5,30,0,4,0,0,0.28700000000000003,50.660000000000004,263,3.2,821,0.8
2021,1,5,6,30,-0.1,0,0,0,0.28700000000000003,52.86,263,3.4000000000000004,820,0.9
2021,1,5,7,30,0,0,0,0,0.28800000000000003,54.33,262,3.3000000000000003,819,0.9
2021,1,5,8,30,0.30000000000000004,0,0,0,0.289,54.97,259,3.2,819,0.8
2021,1,5,9,30,0.7000000000000001,0,0,0,0.291,54.72,256,2.9000000000000004,818,0.8
2021,1,5,10,30,0.9,0,0,0,0.292,55.120000000000005,255,2.5,818,0.7000000000000001
2021,1,5,11,30,1,0,0,0,0.293,55.61,256,2.3000000000000003,817,0.8
2021,1,5,12,30,1,4,0,0,0.294,56.120000000000005,260,2.2,817,0.8
2021,1,5,13,30,1,4,0,0,0.295,56.300000000000004,268,2.4000000000000004,817,0.8
2021,1,5,14,30,1.9000000000000001,7,4,7,0.296,53.08,274,2.8000000000000003,818,0.7000000000000001
2021,1,5,15,30,3.8000000000000003,0,0,136,0.298,49.84,280,3.4000000000000004,818,0.7000000000000001
2021,1,5,16,30,5.6000000000000005,0,0,302,0.299,46.6,286,4.1000000000000005,818,0.7000000000000001
2021,1,5,17,30,6.7,7,2,292,0.3,43.25,292,4.800000000000001,818,0.6000000000000001
2021,1,5,18,30,7.1000000000000005,8,0,259,0.302,40.34,296,5.1000000000000005,817,0.6000000000000001
2021,1,5,19,30,6.800000000000001,8,0,250,0.305,38.71,299,5.6000000000000005,818,0.5
2021,1,5,20,30,5.7,8,0,289,0.307,38.01,300,6,818,0.5
2021,1,5,21,30,4.1000000000000005,4,0,256,0.308,39.27,300,5.6000000000000005,820,0.4
2021,1,5,22,30,2,7,0,178,0.308,44.37,300,4.5,821,0.5
2021,1,5,23,30,0.1,7,7,20,0.309,51.1,304,3.4000000000000004,822,0.5
2021,1,6,0,30,-0.7000000000000001,7,0,0,0.309,55.1,312,2.8000000000000003,823,0.6000000000000001
2021,1,6,1,30,-1.1,7,0,0,0.309,58.660000000000004,320,2.2,824,0.6000000000000001
2021,1,6,2,30,-1.5,4,0,0,0.31,61.82,318,1.7000000000000002,825,0.6000000000000001
2021,1,6,3,30,-2.3000000000000003,0,0,0,0.313,63.93,312,1.6,825,0.5
2021,1,6,4,30,-3.1,0,0,0,0.316,63.95,306,1.9000000000000001,826,0.5
2021,1,6,5,30,-3.6,0,0,0,0.318,62.04,302,2.2,826,0.4
2021,1,6,6,30,-3.9000000000000004,0,0,0,0.318,59.33,300,2.4000000000000004,826,0.4
2021,1,6,7,30,-4.2,0,0,0,0.316,57.28,298,2.5,826,0.4
2021,1,6,8,30,-4.5,0,0,0,0.314,55.93,293,2.4000000000000004,826,0.30000000000000004
2021,1,6,9,30,-4.800000000000001,0,0,0,0.311,55.11,284,2.5,826,0.30000000000000004
2021,1,6,10,30,-4.9,0,0,0,0.308,53.92,278,2.6,826,0.30000000000000004
2021,1,6,11,30,-5.1000000000000005,0,0,0,0.306,53.58,275,2.7,826,0.30000000000000004
2021,1,6,12,30,-5.300000000000001,0,0,0,0.304,53.49,273,2.9000000000000004,826,0.2
2021,1,6,13,30,-5.4,4,0,0,0.301,53.08,272,3,827,0.2
2021,1,6,14,30,-4.4,4,4,6,0.298,48.96,271,3.3000000000000003,827,0.2
2021,1,6,15,30,-1.9000000000000001,0,0,162,0.294,42.02,268,3.6,827,0.2
2021,1,6,16,30,1,0,0,319,0.291,36.08,272,3.3000000000000003,827,0.2
2021,1,6,17,30,3.4000000000000004,0,0,435,0.28800000000000003,30.580000000000002,288,2.6,827,0.30000000000000004
2021,1,6,18,30,4.7,0,0,502,0.28500000000000003,27.2,307,2.3000000000000003,826,0.30000000000000004
2021,1,6,19,30,5.300000000000001,0,0,509,0.28200000000000003,26.150000000000002,320,2.4000000000000004,825,0.30000000000000004
2021,1,6,20,30,5.2,0,0,456,0.279,27,324,2.5,825,0.30000000000000004
2021,1,6,21,30,4,0,0,347,0.276,31.400000000000002,320,2,825,0.30000000000000004
2021,1,6,22,30,1.1,0,0,198,0.275,45.7,323,1.3,825,0.30000000000000004
2021,1,6,23,30,-1.3,0,3,32,0.273,50.300000000000004,320,1.1,826,0.30000000000000004
2021,1,7,0,30,-1.9000000000000001,0,0,0,0.271,49.45,297,1.5,826,0.30000000000000004
2021,1,7,1,30,-2,0,0,0,0.269,48.79,275,2.1,826,0.30000000000000004
2021,1,7,2,30,-2.3000000000000003,0,0,0,0.267,49.07,265,2.5,826,0.30000000000000004
2021,1,7,3,30,-2.5,0,0,0,0.266,48.6,266,2.8000000000000003,826,0.30000000000000004
2021,1,7,4,30,-2.7,0,0,0,0.266,47.79,271,2.9000000000000004,826,0.4
2021,1,7,5,30,-2.8000000000000003,0,0,0,0.267,47.18,277,2.7,826,0.4
2021,1,7,6,30,-2.9000000000000004,0,0,0,0.268,47.18,285,2.2,825,0.4
2021,1,7,7,30,-3.1,0,0,0,0.27,48.34,292,1.7000000000000002,825,0.5
2021,1,7,8,30,-3.2,0,0,0,0.271,49.43,298,1.5,825,0.5
2021,1,7,9,30,-3.1,0,0,0,0.271,49.67,300,1.4000000000000001,825,0.6000000000000001
2021,1,7,10,30,-2.8000000000000003,0,0,0,0.27,49.46,299,1.4000000000000001,825,0.6000000000000001
2021,1,7,11,30,-2.5,7,0,0,0.27,49.47,296,1.6,825,0.6000000000000001
2021,1,7,12,30,-2.1,6,0,0,0.269,48.96,291,1.8,825,0.7000000000000001
2021,1,7,13,30,-1.6,6,0,0,0.269,47.76,286,2,825,0.7000000000000001
2021,1,7,14,30,-0.1,6,4,5,0.268,43.53,282,2.3000000000000003,825,0.7000000000000001
2021,1,7,15,30,2.2,9,1,22,0.266,41.95,281,2.1,825,0.7000000000000001
2021,1,7,16,30,4.2,6,0,92,0.264,39.730000000000004,283,1.2000000000000002,825,0.7000000000000001
2021,1,7,17,30,5.4,6,1,179,0.262,40.46,314,0.7000000000000001,825,0.6000000000000001
2021,1,7,18,30,6,6,0,261,0.26,40.67,185,0.7000000000000001,824,0.7000000000000001
2021,1,7,19,30,6.2,6,0,297,0.259,40.62,24,0.8,824,0.7000000000000001
2021,1,7,20,30,6,7,0,401,0.259,40.9,28,0.9,824,0.7000000000000001
2021,1,7,21,30,4.800000000000001,6,0,181,0.261,44.4,47,0.9,824,0.7000000000000001
2021,1,7,22,30,2.4000000000000004,6,0,59,0.263,56.35,57,0.7000000000000001,824,0.7000000000000001
2021,1,7,23,30,-0.1,0,0,37,0.267,58.22,37,0.5,825,0.6000000000000001
2021,1,8,0,30,-1.3,0,0,0,0.271,59.9,180,0.5,825,0.6000000000000001
2021,1,8,1,30,-1.7000000000000002,8,0,0,0.276,61.61,333,0.7000000000000001,826,0.6000000000000001
2021,1,8,2,30,-2,7,0,0,0.281,61.84,322,1,826,0.5
2021,1,8,3,30,-2.4000000000000004,7,0,0,0.28500000000000003,61.84,315,1.2000000000000002,826,0.5
2021,1,8,4,30,-2.7,0,0,0,0.28800000000000003,61.47,309,1.2000000000000002,826,0.4
2021,1,8,5,30,-3,0,0,0,0.289,60.88,300,1.3,826,0.4
2021,1,8,6,30,-3.5,0,0,0,0.28800000000000003,61.11,292,1.5,826,0.30000000000000004
2021,1,8,7,30,-4.2,0,0,0,0.28600000000000003,61.550000000000004,284,1.7000000000000002,827,0.30000000000000004
2021,1,8,8,30,-4.7,0,0,0,0.28400000000000003,60.7,280,2.1,827,0.30000000000000004
2021,1,8,9,30,-5.1000000000000005,0,0,0,0.28200000000000003,59.6,278,2.4000000000000004,827,0.30000000000000004
2021,1,8,10,30,-5.6000000000000005,0,0,0,0.28200000000000003,59.08,277,2.5,827,0.30000000000000004
2021,1,8,11,30,-6,0,0,0,0.28300000000000003,57.59,277,2.5,828,0.30000000000000004
2021,1,8,12,30,-6.2,0,0,0,0.28300000000000003,56.22,277,2.2,828,0.4
2021,1,8,13,30,-6.1000000000000005,4,0,0,0.28200000000000003,55.08,275,2,828,0.4
2021,1,8,14,30,-4.7,4,5,6,0.28,48.45,270,2.3000000000000003,828,0.4
2021,1,8,15,30,-1.6,0,0,148,0.277,39.79,261,2.2,829,0.4
2021,1,8,16,30,1.5,0,0,315,0.276,34.18,234,1.2000000000000002,828,0.4
2021,1,8,17,30,3.6,0,0,435,0.276,30.73,167,0.7000000000000001,828,0.30000000000000004
2021,1,8,18,30,4.6000000000000005,0,0,504,0.277,28.91,117,1,827,0.30000000000000004
2021,1,8,19,30,5,0,0,513,0.277,28.3,108,1.3,826,0.30000000000000004
2021,1,8,20,30,4.9,0,0,459,0.278,28.75,97,1.5,825,0.30000000000000004
2021,1,8,21,30,3.8000000000000003,0,0,351,0.279,31.78,88,1.4000000000000001,825,0.4
2021,1,8,22,30,1,0,0,202,0.281,45.730000000000004,86,1.3,825,0.4
2021,1,8,23,30,-1.6,0,0,43,0.28200000000000003,50.82,89,1.3,826,0.4
2021,1,9,0,30,-2.3000000000000003,0,0,0,0.28400000000000003,51.56,95,1.2000000000000002,826,0.4
2021,1,9,1,30,-2.6,0,0,0,0.28400000000000003,53.67,104,1.1,826,0.4
2021,1,9,2,30,-2.9000000000000004,0,0,0,0.28400000000000003,55.18,107,0.9,826,0.4
2021,1,9,3,30,-3.2,0,0,0,0.28400000000000003,56.75,97,0.7000000000000001,826,0.4
2021,1,9,4,30,-3.5,4,0,0,0.28300000000000003,58.11,81,0.6000000000000001,826,0.5
2021,1,9,5,30,-4,7,0,0,0.28400000000000003,60.57,61,0.6000000000000001,825,0.5
2021,1,9,6,30,-4.3,4,0,0,0.28600000000000003,62.45,39,0.6000000000000001,825,0.5
2021,1,9,7,30,-4.3,4,0,0,0.28800000000000003,63.82,19,0.8,825,0.5
2021,1,9,8,30,-4.1000000000000005,0,0,0,0.29,65.54,6,1.1,825,0.6000000000000001
2021,1,9,9,30,-3.9000000000000004,7,0,0,0.292,67.73,178,1.5,825,0.6000000000000001
2021,1,9,10,30,-3.9000000000000004,6,0,0,0.294,70.81,356,1.5,825,0.6000000000000001
2021,1,9,11,30,-4,7,0,0,0.296,73.66,179,1.4000000000000001,825,0.6000000000000001
2021,1,9,12,30,-4.1000000000000005,7,0,0,0.298,76.24,4,1.4000000000000001,825,0.7000000000000001
2021,1,9,13,30,-4.2,7,0,0,0.3,78.55,7,1.5,825,0.7000000000000001
2021,1,9,14,30,-3.8000000000000003,4,5,3,0.302,77.19,15,1.5,826,0.7000000000000001
2021,1,9,15,30,-2.8000000000000003,4,0,81,0.303,71.87,39,1.4000000000000001,826,0.7000000000000001
2021,1,9,16,30,-1.7000000000000002,7,0,185,0.304,67.08,70,1.4000000000000001,826,0.7000000000000001
2021,1,9,17,30,-0.9,8,0,175,0.306,63.160000000000004,92,1.5,826,0.7000000000000001
2021,1,9,18,30,-0.4,4,0,149,0.307,60.53,98,1.6,826,0.7000000000000001
2021,1,9,19,30,-0.2,4,0,125,0.308,59.33,93,1.7000000000000002,825,0.7000000000000001
2021,1,9,20,30,-0.30000000000000004,4,0,121,0.309,59.75,86,1.9000000000000001,825,0.7000000000000001
2021,1,9,21,30,-0.7000000000000001,5,0,136,0.31,61.800000000000004,79,2.1,826,0.7000000000000001
2021,1,9,22,30,-1.6,8,0,94,0.31,66.56,71,2,826,0.7000000000000001
2021,1,9,23,30,-2.5,5,7,22,0.311,71.7,66,1.8,827,0.7000000000000001
2021,1,10,0,30,-3.1,5,0,0,0.311,75.85000000000001,65,1.7000000000000002,827,0.7000000000000001
2021,1,10,1,30,-3.6,8,0,0,0.311,79.16,67,1.4000000000000001,828,0.7000000000000001
2021,1,10,2,30,-4.2,5,0,0,0.311,81.7,70,1,828,0.7000000000000001
2021,1,10,3,30,-4.7,4,0,0,0.311,84.14,76,0.7000000000000001,829,0.6000000000000001
2021,1,10,4,30,-4.9,4,0,0,0.31,84.99,79,0.4,829,0.6000000000000001
2021,1,10,5,30,-5.1000000000000005,4,0,0,0.311,85.76,105,0.2,828,0.6000000000000001
2021,1,10,6,30,-5.300000000000001,4,0,0,0.312,86.43,205,0.2,828,0.6000000000000001
2021,1,10,7,30,-5.5,4,0,0,0.313,86.58,293,0.2,828,0.6000000000000001
2021,1,10,8,30,-5.800000000000001,4,0,0,0.314,87.28,310,0.4,828,0.6000000000000001
2021,1,10,9,30,-6.1000000000000005,4,0,0,0.315,87.21000000000001,316,0.5,828,0.6000000000000001
2021,1,10,10,30,-6.6000000000000005,4,0,0,0.316,87.44,313,0.6000000000000001,828,0.6000000000000001
2021,1,10,11,30,-7.300000000000001,4,0,0,0.317,87.86,306,0.7000000000000001,828,0.5
2021,1,10,12,30,-7.9,4,0,0,0.318,86.47,302,0.8,828,0.5
2021,1,10,13,30,-8.200000000000001,4,0,0,0.318,82.11,299,1,828,0.5
2021,1,10,14,30,-7.2,4,5,6,0.319,69.89,296,1.4000000000000001,828,0.4
2021,1,10,15,30,-4.4,4,2,52,0.319,55.45,301,1.4000000000000001,829,0.4
2021,1,10,16,30,-1.7000000000000002,4,5,156,0.318,50.45,316,1.1,829,0.4
2021,1,10,17,30,0.1,4,0,287,0.318,46.59,336,1.1,828,0.4
2021,1,10,18,30,1.1,4,0,367,0.318,43.92,176,1.3,827,0.4
2021,1,10,19,30,1.7000000000000002,0,0,496,0.321,42.03,9,1.4000000000000001,827,0.30000000000000004
2021,1,10,20,30,1.8,0,0,481,0.325,41.660000000000004,15,1.5,826,0.30000000000000004
2021,1,10,21,30,1.1,0,0,370,0.329,43.47,24,1.3,826,0.30000000000000004
2021,1,10,22,30,-0.8,0,0,216,0.334,50.76,35,0.8,827,0.30000000000000004
2021,1,10,23,30,-3.2,0,0,51,0.338,58.660000000000004,134,0.4,827,0.30000000000000004
2021,1,11,0,30,-4.6000000000000005,0,0,0,0.341,60.42,238,0.6000000000000001,827,0.30000000000000004
2021,1,11,1,30,-5.2,0,0,0,0.343,60.910000000000004,254,1.5,828,0.30000000000000004
2021,1,11,2,30,-5.800000000000001,0,0,0,0.343,60.82,264,2.2,828,0.2
2021,1,11,3,30,-6.5,0,0,0,0.34,60.01,270,2.6,828,0.2
2021,1,11,4,30,-7.1000000000000005,0,0,0,0.338,57.61,276,2.8000000000000003,828,0.2
2021,1,11,5,30,-7.7,0,0,0,0.339,53.95,283,2.7,827,0.2
2021,1,11,6,30,-8.1,0,0,0,0.339,49.04,292,2.3000000000000003,827,0.1
2021,1,11,7,30,-8.6,0,0,0,0.339,45.85,300,2,827,0.1
2021,1,11,8,30,-8.9,0,0,0,0.338,44,303,1.9000000000000001,827,0.1
2021,1,11,9,30,-9.1,0,0,0,0.336,42.910000000000004,299,2,827,0.1
2021,1,11,10,30,-9,0,0,0,0.336,41.300000000000004,294,2.2,827,0.1
2021,1,11,11,30,-8.9,0,0,0,0.337,39.910000000000004,292,2.3000000000000003,828,0.1
2021,1,11,12,30,-8.9,0,0,0,0.337,38.62,292,2.2,828,0.1
2021,1,11,13,30,-8.9,0,0,0,0.337,37.01,294,2,828,0.1
2021,1,11,14,30,-6.800000000000001,0,2,13,0.337,31.04,295,2,828,0.1
2021,1,11,15,30,-2.6,0,0,174,0.337,27.51,292,2.6,828,0.1
2021,1,11,16,30,1.3,0,0,342,0.338,24.35,292,2.5,829,0.1
2021,1,11,17,30,4.1000000000000005,0,0,471,0.337,22.77,300,1.6,828,0.1
