Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,477448,-,-,-,40.01,-105.26,0,1629,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Cloud Fill Flag,GHI,Ozone,Relative Humidity,Wind Direction,Wind Speed,Pressure,Precipitable Water
2022,1,1,18,30,-10.100000000000001,8,0,239,0.302,60.32,19,2.3000000000000003,816,0.30000000000000004
2022,1,1,19,30,-9.5,7,0,173,0.305,59.38,14,2.3000000000000003,816,0.30000000000000004
2022,1,1,20,30,-8.9,8,0,276,0.306,58.480000000000004,16,2.1,816,0.30000000000000004
2022,1,1,21,30,-8.6,8,0,173,0.308,58.42,24,1.6,817,0.30000000000000004
2022,1,1,22,30,-9.3,0,0,167,0.31,63.940000000000005,35,1.1,818,0.30000000000000004
2022,1,1,23,30,-11.200000000000001,7,6,20,0.316,61.9,166,0.7000000000000001,819,0.2
2022,1,2,0,30,-13.5,0,0,0,0.32,64.03,278,1,820,0.2
2022,1,2,1,30,-15.3,0,0,0,0.324,64.03,266,1.9000000000000001,820,0.1
2022,1,2,2,30,-15.5,0,0,0,0.326,58.5,267,2.9000000000000004,820,0.1
2022,1,2,3,30,-14.700000000000001,0,0,0,0.328,52.75,268,4.1000000000000005,820,0.1
2022,1,2,4,30,-13.9,0,0,0,0.328,50.14,269,5.1000000000000005,821,0.1
2022,1,2,5,30,-13.4,0,0,0,0.324,50.02,271,5.800000000000001,821,0.1
2022,1,2,6,30,-13.100000000000001,8,0,0,0.319,50.59,270,5.9,821,0.2
2022,1,2,7,30,-12.8,0,0,0,0.316,49.95,270,5.9,821,0.2
2022,1,2,8,30,-12.4,0,0,0,0.312,49.46,271,5.9,821,0.30000000000000004
2022,1,2,9,30,-11.700000000000001,0,0,0,0.306,49.11,273,5.9,822,0.30000000000000004
2022,1,2,10,30,-11,0,0,0,0.3,49.660000000000004,274,6,822,0.4
2022,1,2,11,30,-10.3,0,0,0,0.296,50.5,274,6,822,0.4
2022,1,2,12,30,-9.8,0,0,0,0.295,52.43,273,5.9,823,0.5
2022,1,2,13,30,-9.3,0,0,0,0.296,54.02,272,5.9,823,0.5
2022,1,2,14,30,-8,8,2,10,0.297,51.9,271,6.1000000000000005,824,0.5
2022,1,2,15,30,-5.7,0,0,155,0.3,50.11,273,6.2,825,0.5
2022,1,2,16,30,-3,0,0,310,0.302,49.46,276,5.800000000000001,825,0.5
2022,1,2,17,30,-0.5,0,0,429,0.304,50.43,276,5,826,0.4
2022,1,2,18,30,1.4000000000000001,0,0,494,0.305,51.410000000000004,276,4.3,825,0.4
2022,1,2,19,30,2.6,0,0,499,0.306,51.08,278,3.7,825,0.4
2022,1,2,20,30,2.9000000000000004,0,0,444,0.306,52.730000000000004,277,3,826,0.4
2022,1,2,21,30,2.4000000000000004,0,0,336,0.307,58.74,271,2.2,826,0.4
2022,1,2,22,30,0.6000000000000001,0,0,186,0.307,67.6,257,1.6,826,0.4
2022,1,2,23,30,-2,0,0,30,0.308,66.46000000000001,240,1.4000000000000001,826,0.4
2022,1,3,0,30,-3.8000000000000003,0,0,0,0.308,64.23,234,1.7000000000000002,826,0.4
2022,1,3,1,30,-4.7,0,0,0,0.307,63.11,239,2.2,826,0.4
2022,1,3,2,30,-5.1000000000000005,0,0,0,0.306,59.74,247,2.5,826,0.4
2022,1,3,3,30,-5,0,0,0,0.303,56.04,254,2.8000000000000003,826,0.4
2022,1,3,4,30,-4.7,7,0,0,0.3,53.58,261,3.1,826,0.4
2022,1,3,5,30,-4.6000000000000005,6,0,0,0.298,53.5,265,3.4000000000000004,825,0.30000000000000004
2022,1,3,6,30,-4.6000000000000005,6,0,0,0.296,54.86,266,3.5,825,0.30000000000000004
2022,1,3,7,30,-4.7,7,0,0,0.295,57.050000000000004,266,3.4000000000000004,825,0.30000000000000004
2022,1,3,8,30,-4.800000000000001,7,0,0,0.295,59.26,265,3.3000000000000003,825,0.30000000000000004
2022,1,3,9,30,-4.800000000000001,7,0,0,0.296,60.83,264,3.3000000000000003,824,0.30000000000000004
2022,1,3,10,30,-4.800000000000001,7,0,0,0.298,61.74,261,3.2,824,0.30000000000000004
2022,1,3,11,30,-4.7,6,0,0,0.299,61.47,256,3.3000000000000003,824,0.30000000000000004
2022,1,3,12,30,-4.4,9,0,0,0.3,61.02,252,3.3000000000000003,824,0.30000000000000004
2022,1,3,13,30,-3.9000000000000004,9,0,0,0.299,60.65,250,3.3000000000000003,824,0.30000000000000004
2022,1,3,14,30,-2.9000000000000004,9,4,5,0.299,58.19,249,3.2,824,0.30000000000000004
2022,1,3,15,30,-1,9,4,22,0.3,55.88,247,3.1,824,0.30000000000000004
2022,1,3,16,30,1.5,9,2,35,0.302,55.34,240,2.8000000000000003,824,0.30000000000000004
2022,1,3,17,30,3.6,6,0,260,0.302,53.980000000000004,228,2.3000000000000003,824,0.30000000000000004
2022,1,3,18,30,5.2,6,0,330,0.303,51.59,214,1.8,823,0.4
2022,1,3,19,30,6.2,6,0,398,0.303,46.96,198,1.4000000000000001,823,0.4
2022,1,3,20,30,6.2,7,2,431,0.302,48.370000000000005,178,1.1,822,0.4
2022,1,3,21,30,4.9,7,0,276,0.303,59.08,163,1,822,0.4
2022,1,3,22,30,2.4000000000000004,6,0,123,0.305,66.02,162,1.1,822,0.4
2022,1,3,23,30,-0.30000000000000004,7,4,22,0.307,61.15,175,1.1,821,0.4
2022,1,4,0,30,-1.5,7,0,0,0.311,56.11,202,1.3,821,0.4
2022,1,4,1,30,-1.7000000000000002,6,0,0,0.314,53.800000000000004,236,1.8,821,0.30000000000000004
2022,1,4,2,30,-2.1,7,0,0,0.315,55.38,257,2.6,820,0.30000000000000004
2022,1,4,3,30,-2.4000000000000004,7,0,0,0.316,58.76,259,3.1,819,0.30000000000000004
2022,1,4,4,30,-2.3000000000000003,9,0,0,0.317,60.2,256,3.5,818,0.30000000000000004
2022,1,4,5,30,-2.2,9,0,0,0.319,60.26,255,3.8000000000000003,818,0.30000000000000004
2022,1,4,6,30,-2.1,0,0,0,0.323,59.17,257,4.2,817,0.30000000000000004
2022,1,4,7,30,-2.1,8,0,0,0.327,58.45,261,4.6000000000000005,816,0.4
2022,1,4,8,30,-2.2,0,0,0,0.331,57.230000000000004,266,4.800000000000001,816,0.4
2022,1,4,9,30,-2.2,0,0,0,0.335,55.31,269,4.800000000000001,816,0.30000000000000004
2022,1,4,10,30,-2.3000000000000003,0,0,0,0.339,54.24,271,4.7,816,0.30000000000000004
2022,1,4,11,30,-2.8000000000000003,0,0,0,0.341,54.22,271,4,816,0.30000000000000004
2022,1,4,12,30,-3.9000000000000004,7,0,0,0.342,54.83,267,3.1,816,0.30000000000000004
2022,1,4,13,30,-4.9,7,0,0,0.341,54.42,258,2.4000000000000004,816,0.30000000000000004
2022,1,4,14,30,-3.8000000000000003,7,4,8,0.34,47.6,248,2.6,816,0.4
2022,1,4,15,30,-0.4,7,0,138,0.341,42.62,247,3.5,816,0.4
2022,1,4,16,30,2.4000000000000004,7,0,270,0.34500000000000003,43.51,259,4.7,817,0.5
2022,1,4,17,30,3.8000000000000003,0,0,418,0.34700000000000003,44.910000000000004,272,5.7,817,0.5
2022,1,4,18,30,4.5,0,0,496,0.34800000000000003,46.21,277,6.1000000000000005,816,0.5
2022,1,4,19,30,4.800000000000001,0,0,501,0.34600000000000003,46.300000000000004,279,6.1000000000000005,816,0.6000000000000001
2022,1,4,20,30,4.6000000000000005,0,0,447,0.343,47.300000000000004,282,5.7,816,0.6000000000000001
2022,1,4,21,30,3.6,0,0,338,0.342,51,284,4.7,816,0.6000000000000001
2022,1,4,22,30,1.8,0,0,188,0.341,59.25,288,3.3000000000000003,817,0.6000000000000001
2022,1,4,23,30,-0.1,0,0,34,0.342,63.81,300,2.4000000000000004,818,0.6000000000000001
2022,1,5,0,30,-1.2000000000000002,0,0,0,0.342,64.09,310,2.1,819,0.6000000000000001
2022,1,5,1,30,-1.9000000000000001,0,0,0,0.342,64.7,313,1.9000000000000001,820,0.5
2022,1,5,2,30,-2.5,0,0,0,0.341,64.25,310,1.7000000000000002,820,0.5
2022,1,5,3,30,-3.2,0,0,0,0.339,65,304,1.5,820,0.5
2022,1,5,4,30,-3.9000000000000004,0,0,0,0.338,65.31,290,1.3,820,0.5
2022,1,5,5,30,-4.5,0,0,0,0.337,65.49,262,1.2000000000000002,820,0.5
2022,1,5,6,30,-4.800000000000001,4,0,0,0.334,65.12,233,1.3,820,0.5
2022,1,5,7,30,-5.1000000000000005,4,0,0,0.332,65.39,219,1.3,820,0.5
2022,1,5,8,30,-5.4,4,0,0,0.33,65.74,224,1.3,820,0.6000000000000001
2022,1,5,9,30,-5.5,4,0,0,0.328,65.02,231,1.3,819,0.6000000000000001
2022,1,5,10,30,-5.5,0,0,0,0.328,64.41,229,1.3,818,0.6000000000000001
2022,1,5,11,30,-5.5,0,0,0,0.33,63.92,226,1.3,818,0.6000000000000001
2022,1,5,12,30,-5.300000000000001,0,0,0,0.336,62.92,225,1.4000000000000001,817,0.6000000000000001
2022,1,5,13,30,-4.800000000000001,4,0,0,0.34700000000000003,61.38,229,1.6,816,0.6000000000000001
2022,1,5,14,30,-3.1,4,4,6,0.362,56.33,236,1.9000000000000001,816,0.7000000000000001
2022,1,5,15,30,-0.5,7,2,72,0.376,54.75,235,2.3000000000000003,815,0.7000000000000001
2022,1,5,16,30,1.4000000000000001,7,0,239,0.386,54.85,236,2.9000000000000004,814,0.7000000000000001
2022,1,5,17,30,2.6,7,0,272,0.389,53.800000000000004,252,3.3000000000000003,813,0.8
2022,1,5,18,30,3.3000000000000003,7,0,458,0.384,54.02,273,3.4000000000000004,812,0.8
2022,1,5,19,30,3.3000000000000003,7,0,474,0.372,56.68,302,3.1,811,0.8
2022,1,5,20,30,2.8000000000000003,7,0,254,0.361,61.56,160,2.9000000000000004,812,0.8
2022,1,5,21,30,1.2000000000000002,6,0,92,0.354,69.81,18,3.3000000000000003,813,0.8
2022,1,5,22,30,-1.5,6,0,39,0.35000000000000003,80.68,41,4,814,0.8
2022,1,5,23,30,-4.4,6,7,13,0.34900000000000003,83.23,50,4.1000000000000005,816,0.8
2022,1,6,0,30,-6.800000000000001,6,0,0,0.34900000000000003,82.2,58,3.5,817,0.7000000000000001
2022,1,6,1,30,-8.5,6,0,0,0.35100000000000003,79.15,64,3,818,0.7000000000000001
2022,1,6,2,30,-9.4,6,0,0,0.353,75.61,65,2.7,818,0.6000000000000001
2022,1,6,3,30,-9.700000000000001,6,0,0,0.352,73.33,66,2.3000000000000003,819,0.6000000000000001
2022,1,6,4,30,-9.9,6,0,0,0.34600000000000003,71.64,66,2.1,819,0.6000000000000001
2022,1,6,5,30,-10.3,6,0,0,0.341,71.61,63,2,819,0.6000000000000001
2022,1,6,6,30,-10.8,6,0,0,0.335,71.61,61,1.9000000000000001,819,0.6000000000000001
2022,1,6,7,30,-11.200000000000001,6,0,0,0.329,71.10000000000001,63,1.9000000000000001,819,0.6000000000000001
2022,1,6,8,30,-11.5,6,0,0,0.325,71.36,69,1.8,819,0.6000000000000001
2022,1,6,9,30,-12,6,0,0,0.321,72.67,72,1.6,819,0.7000000000000001
2022,1,6,10,30,-12.3,6,0,0,0.317,72.58,73,1.5,819,0.7000000000000001
2022,1,6,11,30,-12.4,6,0,0,0.313,72.53,74,1.5,819,0.7000000000000001
2022,1,6,12,30,-11.9,6,0,0,0.31,71.04,80,1.6,820,0.7000000000000001
2022,1,6,13,30,-11.3,6,0,0,0.308,72.88,91,1.7000000000000002,820,0.8
2022,1,6,14,30,-10.600000000000001,6,4,6,0.305,72.33,100,1.8,820,0.8
2022,1,6,15,30,-8.700000000000001,7,1,76,0.303,67.7,108,1.8,820,0.8
2022,1,6,16,30,-5.800000000000001,6,0,138,0.301,68.07000000000001,123,1.8,820,0.9
2022,1,6,17,30,-3,7,0,338,0.298,69.22,135,1.7000000000000002,819,0.9
2022,1,6,18,30,-0.9,7,0,414,0.296,71.9,129,1.7000000000000002,818,0.9
2022,1,6,19,30,0.5,0,0,473,0.295,73.16,123,1.7000000000000002,817,1
2022,1,6,20,30,1.4000000000000001,6,0,257,0.294,72.91,125,1.5,816,1
2022,1,6,21,30,1.7000000000000002,6,0,85,0.29,74.51,135,1.3,816,1
2022,1,6,22,30,0.8,7,0,150,0.28700000000000003,80.59,169,1.2000000000000002,816,1
2022,1,6,23,30,-0.5,6,7,17,0.28500000000000003,83.05,217,1.2000000000000002,816,1
2022,1,7,0,30,-1.1,7,0,0,0.28400000000000003,81.32000000000001,246,1.3,816,1
2022,1,7,1,30,-1.1,7,0,0,0.28200000000000003,80.08,255,1.4000000000000001,816,1
2022,1,7,2,30,-0.9,6,0,0,0.28,78.83,267,1.3,817,1.1
2022,1,7,3,30,-0.7000000000000001,6,0,0,0.279,77.56,270,1.2000000000000002,817,1.1
2022,1,7,4,30,-0.30000000000000004,6,0,0,0.276,75.39,258,1.3,816,1.1
2022,1,7,5,30,0.4,7,0,0,0.275,73.82000000000001,252,1.4000000000000001,816,1
2022,1,7,6,30,0.8,6,0,0,0.273,73.35000000000001,246,1.4000000000000001,816,0.9
2022,1,7,7,30,1,7,0,0,0.272,72.24,237,1.3,816,0.8
2022,1,7,8,30,0.9,7,0,0,0.271,71.66,226,1.2000000000000002,816,0.7000000000000001
2022,1,7,9,30,0.8,6,0,0,0.271,70.12,218,1.2000000000000002,816,0.7000000000000001
2022,1,7,10,30,0.7000000000000001,7,0,0,0.271,68.8,213,1.3,816,0.6000000000000001
2022,1,7,11,30,0.5,7,0,0,0.272,68.28,214,1.5,816,0.6000000000000001
2022,1,7,12,30,0,7,0,0,0.272,68.87,218,1.6,816,0.5
2022,1,7,13,30,-0.5,6,0,0,0.271,69.01,224,1.8,816,0.5
2022,1,7,14,30,0.5,7,4,8,0.27,63.53,231,2.1,816,0.4
2022,1,7,15,30,2.9000000000000004,7,1,122,0.27,60.89,234,2.3000000000000003,816,0.4
2022,1,7,16,30,5,7,0,282,0.27,61.9,232,2.4000000000000004,816,0.4
2022,1,7,17,30,6.300000000000001,7,0,418,0.269,59.93,225,2.3000000000000003,815,0.5
2022,1,7,18,30,7.4,7,0,502,0.267,58.11,219,2.1,814,0.5
2022,1,7,19,30,8.1,0,0,508,0.266,59.13,215,1.8,814,0.5
2022,1,7,20,30,8.1,0,0,441,0.266,64.57000000000001,211,1.6,813,0.6000000000000001
2022,1,7,21,30,7.300000000000001,0,0,345,0.266,67.04,211,1.5,813,0.6000000000000001
2022,1,7,22,30,5.7,0,0,197,0.267,67.87,219,1.7000000000000002,813,0.6000000000000001
2022,1,7,23,30,3.8000000000000003,0,0,40,0.267,66.66,227,1.8,813,0.6000000000000001
2022,1,8,0,30,2.4000000000000004,0,0,0,0.268,65.69,236,1.9000000000000001,813,0.5
2022,1,8,1,30,1.6,7,0,0,0.27,66.86,249,2,813,0.5
2022,1,8,2,30,1.2000000000000002,0,0,0,0.271,67.37,260,2.2,813,0.5
2022,1,8,3,30,1,0,0,0,0.272,67.92,265,2.3000000000000003,813,0.5
2022,1,8,4,30,0.9,0,0,0,0.273,68.44,265,2.3000000000000003,813,0.5
2022,1,8,5,30,0.9,0,0,0,0.274,68.23,264,2.2,813,0.5
2022,1,8,6,30,0.9,7,0,0,0.275,68.14,262,2.1,812,0.6000000000000001
2022,1,8,7,30,0.9,7,0,0,0.276,68.18,260,2,812,0.6000000000000001
2022,1,8,8,30,0.9,7,0,0,0.277,68.07000000000001,256,1.9000000000000001,812,0.6000000000000001
2022,1,8,9,30,0.9,0,0,0,0.278,67.72,252,1.9000000000000001,812,0.7000000000000001
2022,1,8,10,30,1,0,0,0,0.28,66.92,251,1.9000000000000001,812,0.7000000000000001
2022,1,8,11,30,1,7,0,0,0.281,66.49,250,1.8,812,0.7000000000000001
2022,1,8,12,30,1.3,0,0,0,0.281,65.11,250,1.6,813,0.8
2022,1,8,13,30,2,0,0,0,0.281,61.940000000000005,249,1.4000000000000001,813,0.8
2022,1,8,14,30,3.4000000000000004,0,1,12,0.281,57.14,251,1,814,0.9
2022,1,8,15,30,4.6000000000000005,0,0,150,0.281,56.51,301,0.7000000000000001,815,0.9
2022,1,8,16,30,4.800000000000001,0,0,296,0.281,60.85,343,0.9,816,0.9
2022,1,8,17,30,4.5,7,0,356,0.281,63.92,341,1.6,817,0.9
2022,1,8,18,30,4.3,6,0,245,0.28300000000000003,63.14,336,2.4000000000000004,817,0.8
2022,1,8,19,30,4.2,8,2,264,0.28600000000000003,60.75,323,2.9000000000000004,817,0.7000000000000001
2022,1,8,20,30,3.8000000000000003,7,1,164,0.289,58.34,314,3.1,818,0.7000000000000001
2022,1,8,21,30,2.8000000000000003,7,0,137,0.29,59.01,312,2.6,819,0.6000000000000001
2022,1,8,22,30,0.6000000000000001,7,0,102,0.292,65.78,317,1.9000000000000001,820,0.6000000000000001
2022,1,8,23,30,-1.4000000000000001,7,7,16,0.295,66.84,319,1.4000000000000001,821,0.5
2022,1,9,0,30,-2.4000000000000004,6,0,0,0.298,65.29,313,1.3,823,0.4
2022,1,9,1,30,-3.2,7,0,0,0.301,66.1,307,1.2000000000000002,824,0.4
2022,1,9,2,30,-4.2,0,0,0,0.303,66.3,300,1.2000000000000002,825,0.4
2022,1,9,3,30,-5,0,0,0,0.305,66.76,288,1.2000000000000002,826,0.4
2022,1,9,4,30,-5.6000000000000005,0,0,0,0.304,67.76,274,1.2000000000000002,827,0.4
2022,1,9,5,30,-6.300000000000001,0,0,0,0.303,69.19,266,1.3,828,0.4
2022,1,9,6,30,-6.800000000000001,0,0,0,0.304,69.41,262,1.3,829,0.4
2022,1,9,7,30,-7.300000000000001,0,0,0,0.307,68.87,259,1.4000000000000001,829,0.30000000000000004
2022,1,9,8,30,-7.800000000000001,0,0,0,0.309,67.41,257,1.6,829,0.30000000000000004
2022,1,9,9,30,-8.200000000000001,0,0,0,0.308,65.42,258,2,829,0.30000000000000004
2022,1,9,10,30,-8.5,4,0,0,0.306,62.88,261,2.4000000000000004,830,0.2
2022,1,9,11,30,-8.700000000000001,4,0,0,0.306,60.29,264,2.7,830,0.2
2022,1,9,12,30,-8.700000000000001,0,0,0,0.306,57.35,264,3.1,830,0.2
2022,1,9,13,30,-8.5,4,0,0,0.305,54.83,263,3.7,831,0.2
2022,1,9,14,30,-7.4,4,4,10,0.303,50.59,263,4.2,831,0.2
2022,1,9,15,30,-5.2,0,0,141,0.302,47.12,266,4.2,831,0.2
2022,1,9,16,30,-2.1,0,0,329,0.301,44.69,276,3.7,832,0.2
2022,1,9,17,30,0.6000000000000001,0,0,454,0.3,42.38,290,3.2,832,0.2
2022,1,9,18,30,2.2,0,0,524,0.298,38.92,297,3,832,0.2
2022,1,9,19,30,2.8000000000000003,0,0,526,0.296,37.62,289,2.9000000000000004,832,0.30000000000000004
2022,1,9,20,30,2.9000000000000004,0,0,473,0.294,37.72,278,2.8000000000000003,832,0.30000000000000004
2022,1,9,21,30,2.2,0,0,363,0.292,41.7,275,2.3000000000000003,832,0.30000000000000004
2022,1,9,22,30,0.1,0,0,210,0.29,53.21,275,1.6,833,0.30000000000000004
2022,1,9,23,30,-2.2,0,0,48,0.28800000000000003,54.480000000000004,275,1.7000000000000002,834,0.30000000000000004
2022,1,10,0,30,-3.4000000000000004,0,0,0,0.28700000000000003,53.52,275,2.5,835,0.30000000000000004
2022,1,10,1,30,-4.2,0,0,0,0.28600000000000003,56.370000000000005,273,3.3000000000000003,836,0.30000000000000004
2022,1,10,2,30,-4.800000000000001,0,0,0,0.28700000000000003,58.27,272,3.4000000000000004,836,0.30000000000000004
2022,1,10,3,30,-4.800000000000001,0,0,0,0.28800000000000003,54.32,273,3.1,836,0.30000000000000004
2022,1,10,4,30,-4.9,0,0,0,0.289,49.550000000000004,272,2.7,836,0.30000000000000004
2022,1,10,5,30,-5.2,0,0,0,0.289,45.9,271,2.5,836,0.30000000000000004
2022,1,10,6,30,-5.5,0,0,0,0.28800000000000003,43.2,270,2.4000000000000004,836,0.30000000000000004
2022,1,10,7,30,-5.6000000000000005,0,0,0,0.28800000000000003,40.78,271,2.2,836,0.30000000000000004
2022,1,10,8,30,-5.4,7,0,0,0.28600000000000003,38.49,274,2.1,836,0.30000000000000004
2022,1,10,9,30,-5.2,7,0,0,0.28400000000000003,37.39,277,2,836,0.30000000000000004
2022,1,10,10,30,-5,7,0,0,0.28,36.68,279,2,836,0.30000000000000004
2022,1,10,11,30,-4.7,0,0,0,0.277,35.75,279,1.9000000000000001,836,0.30000000000000004
2022,1,10,12,30,-4.6000000000000005,0,0,0,0.275,35.43,279,1.9000000000000001,836,0.30000000000000004
2022,1,10,13,30,-4.3,0,0,0,0.274,34.68,278,1.9000000000000001,836,0.30000000000000004
2022,1,10,14,30,-2.7,0,1,13,0.272,31.740000000000002,275,1.9000000000000001,836,0.30000000000000004
2022,1,10,15,30,1,0,0,164,0.27,32.92,271,1.9000000000000001,837,0.30000000000000004
2022,1,10,16,30,4.7,0,0,326,0.269,35.02,267,1.9000000000000001,837,0.30000000000000004
2022,1,10,17,30,7.2,0,0,449,0.267,31.79,246,1.6,836,0.30000000000000004
2022,1,10,18,30,8.700000000000001,0,0,520,0.265,28.44,213,1.4000000000000001,836,0.30000000000000004
2022,1,10,19,30,9.4,0,0,529,0.263,28.28,192,1.4000000000000001,835,0.30000000000000004
2022,1,10,20,30,9.1,0,0,476,0.26,32.24,180,1.1,834,0.30000000000000004
2022,1,10,21,30,7.5,0,0,367,0.259,49.51,171,0.9,834,0.30000000000000004
2022,1,10,22,30,4.3,0,0,214,0.259,57.26,181,1,833,0.30000000000000004
2022,1,10,23,30,0.8,0,0,50,0.259,55.76,206,1.2000000000000002,833,0.30000000000000004
2022,1,11,0,30,-0.8,0,0,0,0.26,55.18,235,1.8,833,0.30000000000000004
2022,1,11,1,30,-0.8,0,0,0,0.261,56.06,256,2.9000000000000004,832,0.30000000000000004
2022,1,11,2,30,-1,0,0,0,0.261,55.92,265,3.9000000000000004,832,0.30000000000000004
2022,1,11,3,30,-1,0,0,0,0.26,50.35,270,4.4,832,0.2
2022,1,11,4,30,-0.8,0,0,0,0.26,43.62,273,4.6000000000000005,831,0.2
2022,1,11,5,30,-0.6000000000000001,0,0,0,0.26,40.74,274,5,831,0.2
2022,1,11,6,30,-0.7000000000000001,0,0,0,0.26,42.08,274,5.4,831,0.2
2022,1,11,7,30,-0.9,0,0,0,0.26,44.11,274,5.7,831,0.2
2022,1,11,8,30,-0.9,0,0,0,0.261,44.26,274,5.7,831,0.2
2022,1,11,9,30,-0.7000000000000001,0,0,0,0.263,42.71,273,5.7,830,0.2
2022,1,11,10,30,-0.6000000000000001,0,0,0,0.266,41.81,272,5.800000000000001,830,0.2
2022,1,11,11,30,-0.6000000000000001,0,0,0,0.27,41.49,272,5.800000000000001,830,0.2
2022,1,11,12,30,-0.8,7,0,0,0.272,41.59,272,5.6000000000000005,830,0.2
2022,1,11,13,30,-0.9,6,0,0,0.273,41.57,274,5.4,830,0.2
2022,1,11,14,30,0,6,5,8,0.274,39.35,274,5.5,830,0.2
2022,1,11,15,30,2,6,0,31,0.275,36.42,274,5.5,830,0.2
2022,1,11,16,30,4.2,6,1,43,0.275,35.42,274,4.9,830,0.2
2022,1,11,17,30,6.300000000000001,9,0,96,0.276,36.53,275,4.2,830,0.2
2022,1,11,18,30,7.9,9,0,74,0.277,33.85,282,3.9000000000000004,829,0.2
2022,1,11,19,30,8.700000000000001,6,0,118,0.277,29.94,292,3.3000000000000003,829,0.2
2022,1,11,20,30,8.3,6,0,313,0.276,30.92,296,2.3000000000000003,829,0.30000000000000004
